x,t,psi_real,psi_imag
0.787878787878788,0.10400000000000001,0.7616019756044157,-0.4291893466129595
0.797979797979798,0.10400000000000001,0.7304914434397419,-0.41165747379718526
0.8080808080808082,0.10400000000000001,0.6986453683126325,-0.39371109680000954
0.8181818181818182,0.10400000000000001,0.6660958165212623,-0.3753682861018175
0.8282828282828284,0.10400000000000001,0.6328755627051844,-0.3566475113581263
0.8383838383838385,0.10400000000000001,0.5990180568440238,-0.3375676228022119
0.8484848484848485,0.10400000000000001,0.5645573905762052,-0.3181478322645173
0.8585858585858587,0.10400000000000001,0.529528262871559,-0.2984076938279703
0.8686868686868687,0.10400000000000001,0.49396594509238906,-0.27836708413867545
0.8787878787878789,0.10400000000000001,0.4579062454782115,-0.2580461823918184
0.888888888888889,0.10400000000000001,0.42138547308988633,-0.23746545001293484
0.8989898989898991,0.10400000000000001,0.38444040124947876,-0.2166456100549716
0.9090909090909092,0.10400000000000001,0.34710823051263073,-0.1956076263319427
0.9191919191919192,0.10400000000000001,0.30942655121076096,-0.17437268231014547
0.9292929292929294,0.10400000000000001,0.2714333056007882,-0.15296215977820213
0.9393939393939394,0.10400000000000001,0.23316674966049153,-0.1313976173174109
0.9494949494949496,0.10400000000000001,0.19466541456798625,-0.10970076859408033
0.9595959595959597,0.10400000000000001,0.15596806790409115,-0.0878934604957098
0.9696969696969697,0.10400000000000001,0.11711367461666236,-0.06599765113303108
0.9797979797979799,0.10400000000000001,0.07814135778619526,-0.04403538773004345
0.98989898989899,0.10400000000000001,0.03909035923219747,-0.022028784424330452
1.0,0.10400000000000001,0.0,0.0
0.0,0.105,0.0,0.0
0.010101010101010102,0.105,0.03898118543530136,-0.022221402074899584
